wName2,wTrueRank2,wEstRank2,wTrueBin2,wEstBin2
44066,26439,26840,45,45
44067,26440,27040,45,46
44068,26441,26918,45,45
44071,26442,25658,45,43
44072,26443,26759,45,45
44074,26444,26451,45,45
44075,26445,26789,45,45
44081,26446,26788,45,45
44082,26447,26581,45,45
44085,26448,26964,45,45
44088,26449,27085,45,46
44089,26450,26790,45,45
44092,26451,26965,45,45
44093,26452,27224,45,46
44095,26453,25696,45,43
44098,26454,26688,45,45
44099,26455,26867,45,45
44100,26456,26865,45,45
44102,26457,26989,45,45
44103,26458,26689,45,45
44104,26459,26720,45,45
44107,26460,27110,45,46
44113,26461,26765,45,45
44115,26462,27111,45,46
44118,26463,26763,45,45
44120,26464,26613,45,45
44122,26465,27073,45,46
44123,26466,27086,45,46
44124,26467,26586,45,45
44126,26468,26336,45,44
44127,26469,26667,45,45
44128,26470,26862,45,45
44129,26471,26966,45,45
44134,26472,26822,45,45
44135,26473,26726,45,45
44136,26474,25532,45,43
44137,26475,26940,45,45
44138,26476,26439,45,45
44139,26477,26955,45,45
44140,26478,27225,45,46
44142,26479,27226,45,46
44143,26480,26623,45,45
44144,26481,27188,45,46
44145,26482,26554,45,45
44146,26483,26709,45,45
44147,26484,26781,45,45
44150,26485,26734,45,45
44151,26486,27112,45,46
44152,26487,27058,45,46
44153,26488,27113,45,46
44154,26489,26967,45,45
44155,26490,26791,45,45
44157,26491,26201,45,44
44160,26492,26638,45,45
44162,26493,26552,45,45
44163,26494,27087,45,46
44164,26495,26792,45,45
44165,26496,27101,45,46
44169,26497,26899,45,45
44170,26498,27227,45,46
44171,26499,26736,45,45
44172,26500,26793,45,45
44173,26501,26823,45,45
44174,26502,25945,45,44
44175,26503,26437,45,45
44176,26504,26420,45,45
44177,26505,26817,45,45
44179,26506,26919,45,45
44181,26507,26443,45,45
44185,26508,26920,45,45
44186,26509,26647,45,45
44187,26510,27094,45,46
44190,26511,27228,45,46
44191,26512,26744,45,45
44192,26513,26674,45,45
44193,26514,26762,45,45
44194,26515,27083,45,46
44195,26516,26731,45,45
44196,26517,26921,45,45
44197,26518,26690,45,45
44198,26519,26564,45,45
44200,26520,26682,45,45
44201,26521,26993,45,45
44202,26522,27214,45,46
44204,26523,26308,45,44
44205,26524,26045,45,44
44206,26525,26936,45,45
44209,26526,26635,45,45
44210,26527,27114,45,46
44211,26528,26675,45,45
44217,26529,26824,45,45
44219,26530,26536,45,45
44220,26531,27074,45,46
44223,26532,26721,45,45
44224,26533,26716,45,45
44225,26534,26232,45,44
44226,26535,26601,45,45
44231,26536,26741,45,45
44233,26537,26639,45,45
44234,26538,26525,45,45
44235,26539,26545,45,45
44237,26540,26825,45,45
44239,26541,26910,45,45
44240,26542,24686,45,42
44244,26543,26614,45,45
44248,26544,26481,45,45
44251,26545,27019,45,46
44253,26546,26013,45,44
44255,26547,26717,45,45
44256,26548,26821,45,45
44258,26549,26794,45,45
44260,26550,27106,45,46
44262,26551,26590,45,45
44263,26552,26608,45,45
44266,26553,26782,45,45
44267,26554,27229,45,46
44268,26555,26719,45,45
44269,26556,26154,45,44
44271,26557,26826,45,45
44273,26558,26604,45,45
44274,26559,26733,45,45
44275,26560,26868,45,45
44276,26561,27232,45,46
44278,26562,26218,45,44
44279,26563,27130,45,46
44280,26564,27115,45,46
44281,26565,27116,45,46
44283,26566,26320,45,44
44285,26567,27105,45,46
44288,26568,26968,45,45
44289,26569,26691,45,45
44291,26570,26163,45,44
44292,26571,26962,45,45
44293,26572,27142,45,46
44295,26573,26761,45,45
44299,26574,26827,45,45
44300,26575,26561,45,45
44301,26576,26478,45,45
44303,26577,26768,45,45
44307,26578,27210,45,46
44308,26579,27213,45,46
44309,26580,26615,45,45
44313,26581,26136,45,44
44315,26582,26419,45,45
44318,26583,26323,45,44
44319,26584,26530,45,45
44320,26585,26909,45,45
44322,26586,27075,45,46
44323,26587,26815,45,45
44324,26588,26828,45,45
44325,26589,26664,45,45
44327,26590,26922,45,45
44330,26591,27076,45,46
44332,26592,27000,45,45
44333,26593,26912,45,45
44335,26594,27103,45,46
44336,26595,26324,45,44
44340,26596,27143,45,46
44342,26597,27055,45,46
44345,26598,26937,45,45
44347,26599,27255,45,46
44348,26600,26969,45,45
44349,26601,26578,45,45
44350,26602,26322,45,44
44352,26603,26923,45,45
44353,26604,27235,45,46
44354,26605,26658,45,45
44355,26606,26916,45,45
44357,26607,26692,45,45
44358,26608,27189,45,46
44359,26609,26970,45,45
44361,26610,26718,45,45
44362,26611,26448,45,45
44365,26612,26123,45,44
44370,26613,26705,45,45
44372,26614,27117,45,46
44373,26615,27118,45,46
44374,26616,26722,45,45
44377,26617,26924,45,45
44378,26618,26553,45,45
44379,26619,26609,45,45
44383,26620,26634,45,45
44385,26621,26502,45,45
44387,26622,26896,45,45
44388,26623,26652,45,45
44389,26624,26640,45,45
44392,26625,27014,45,46
44396,26626,26737,45,45
44397,26627,26971,45,45
44399,26628,26621,45,45
44401,26629,26829,45,45
44402,26630,27119,45,46
44404,26631,26321,45,44
44406,26632,26742,45,45
44407,26633,26830,45,45
44409,26634,26610,45,45
44410,26635,26617,45,45
44411,26636,27054,45,46
44414,26637,26262,45,44
44415,26638,26869,45,45
44416,26639,26818,45,45
44417,26640,26972,45,45
44418,26641,26480,45,45
44419,26642,26795,45,45
44421,26643,27144,45,46
44423,26644,27159,45,46
44424,26645,27002,45,46
44426,26646,27120,45,46
44427,26647,26973,45,45
44429,26648,26145,45,44
44430,26649,27158,45,46
44432,26650,26925,45,45
44435,26651,23658,45,40
44436,26652,26693,45,45
44437,26653,27059,45,46
44438,26654,26580,45,45
44439,26655,26036,45,44
44440,26656,26911,45,45
44442,26657,26582,45,45
44444,26658,26946,45,45
44446,26659,26796,45,45
44447,26660,27018,45,46
44448,26661,26234,45,44
44450,26662,26881,45,45
44451,26663,26738,45,45
44452,26664,26753,45,45
44456,26665,26797,45,45
44457,26666,26838,45,45
44458,26667,26848,45,45
44461,26668,27145,45,46
44462,26669,24807,45,42
44463,26670,25912,45,44
44465,26671,26625,45,45
44466,26672,27121,45,46
44468,26673,25580,45,43
44469,26674,27236,45,46
44471,26675,26938,45,45
44472,26676,27190,45,46
44473,26677,26039,45,44
44475,26678,26619,45,45
44476,26679,26660,45,45
44478,26680,26622,45,45
44480,26681,26883,45,45
44481,26682,26694,45,45
44484,26683,26603,45,45
44486,26684,26573,45,45
44489,26685,26354,45,44
44490,26686,26194,45,44
44491,26687,26858,45,45
44493,26688,26974,45,45
44497,26689,26831,45,45
44502,26690,26798,45,45
44504,26691,26611,45,45
44507,26692,26784,45,45
44508,26693,25783,45,43
44509,26694,27009,45,46
44510,26695,26568,45,45
44512,26696,26665,45,45
44513,26697,26676,45,45
44514,26698,26870,45,45
44515,26699,26575,45,45
44516,26700,26926,45,45
44518,26701,26440,45,45
44519,26702,26342,45,44
44520,26703,27191,45,46
44521,26704,26975,45,45
44522,26705,26927,45,45
44524,26706,27173,45,46
44528,26707,26063,45,44
44529,26708,26787,45,45
44530,26709,26577,45,45
44531,26710,26841,45,45
44532,26711,26695,45,45
44533,26712,27146,45,46
44535,26713,26706,45,45
44538,26714,26914,45,45
44539,26715,26653,45,45
44540,26716,26976,45,45
44543,26717,26153,45,44
44544,26718,26977,45,45
44545,26719,27077,45,46
44546,26720,26584,45,45
44549,26721,26671,45,45
44550,26722,25984,45,44
44551,26723,26556,45,45
44552,26724,26067,45,44
44553,26725,26871,45,45
44554,26726,26849,45,45
44555,26727,26646,45,45
44556,26728,26629,45,45
44560,26729,27088,45,46
44562,26730,27211,45,46
44563,26731,26656,45,45
44567,26732,27192,45,46
44568,26733,27193,45,46
44569,26734,27057,45,46
44570,26735,26882,45,45
44571,26736,26441,45,45
44573,26737,26735,45,45
44576,26738,26565,45,45
44578,26739,27078,45,46
44579,26740,26128,45,44
44582,26741,27196,45,46
44583,26742,26945,45,45
44584,26743,26872,45,45
44586,26744,26708,45,45
44587,26745,27122,45,46
44591,26746,26314,45,44
44592,26747,26494,45,45
44594,26748,24945,45,42
44596,26749,27147,45,46
44598,26750,26650,45,45
44601,26751,26783,45,45
44602,26752,26583,45,45
44603,26753,26278,45,44
44604,26754,26928,45,45
44605,26755,26641,45,45
44608,26756,26605,45,45
44609,26757,27238,45,46
44610,26758,26811,45,45
44611,26759,26263,45,44
44612,26760,27241,45,46
44613,26761,27198,45,46
44615,26762,26600,45,45
44617,26763,26659,45,45
44618,26764,27003,45,46
44619,26765,27242,45,46
44620,26766,26655,45,45
44622,26767,26979,45,45
44624,26768,24448,45,41
44627,26769,26483,45,45
44629,26770,26572,45,45
44631,26771,27070,45,46
44632,26772,26861,45,45
44635,26773,26559,45,45
44636,26774,22564,45,38
44638,26775,26957,45,45
44643,26776,26672,45,45
44644,26777,26752,45,45
44645,26778,26018,45,44
44647,26779,27199,45,46
44648,26780,26642,45,45
44649,26781,26832,45,45
44652,26782,27001,45,46
44655,26783,26863,45,45
44656,26784,27243,45,46
44657,26785,26958,45,45
44658,26786,27123,45,46
44659,26787,26812,45,45
44660,26788,27069,45,46
44662,26789,26596,45,45
44663,26790,26745,45,45
44664,26791,27027,45,46
44666,26792,26595,45,45
44669,26793,27244,45,46
44670,26794,27245,45,46
44671,26795,26570,45,45
44674,26796,26662,45,45
44676,26797,27095,45,46
44677,26798,26833,45,45
44683,26799,26707,45,45
44686,26800,26915,45,45
44689,26801,26670,45,45
44690,26802,26859,45,45
44691,26803,27124,45,46
44693,26804,27131,45,46
44694,26805,26961,45,45
44695,26806,26657,45,45
44696,26807,27150,45,46
44697,26808,26816,45,45
44698,26809,26363,45,44
44699,26810,27161,45,46
44703,26811,26696,45,45
44704,26812,26446,45,45
44705,26813,26890,45,45
44706,26814,26444,45,45
44713,26815,26282,45,44
44714,26816,27151,45,46
44715,26817,27202,45,46
44716,26818,26571,45,45
44717,26819,26359,45,44
44719,26820,26990,45,45
44730,26821,25656,45,43
44731,26822,26683,45,45
44733,26823,26620,45,45
44735,26824,27039,45,46
44738,26825,27152,45,46
44740,26826,27203,45,46
44742,26827,26756,45,45
44743,26828,26594,45,45
44745,26829,26873,45,45
44746,26830,26997,45,45
44747,26831,27104,45,46
44749,26832,26807,45,45
44750,26833,27126,45,46
44751,26834,26799,45,45
44753,26835,27204,45,46
44754,26836,26740,45,45
44758,26837,26980,45,45
44759,26838,26644,45,45
44760,26839,27205,45,46
44761,26840,26558,45,45
44763,26841,26236,45,44
44764,26842,26704,45,45
44765,26843,27008,45,46
44767,26844,26486,45,45
44770,26845,27153,45,46
44772,26846,27004,45,46
44774,26847,27132,45,46
44775,26848,26842,45,45
44776,26849,26680,45,45
44777,26850,26607,45,45
44778,26851,26569,45,45
44779,26852,26697,45,45
44780,26853,25363,45,43
44782,26854,26951,45,45
44783,26855,26800,45,45
44786,26856,26851,45,45
44791,26857,27005,45,46
44793,26858,26853,45,45
44795,26859,27248,45,46
44797,26860,26669,45,45
44798,26861,26368,45,44
44799,26862,26801,45,45
44800,26863,26852,45,45
44801,26864,26942,45,45
44802,26865,25657,45,43
44803,26866,26746,45,45
44806,26867,27102,45,46
44807,26868,26461,45,45
44808,26869,26560,45,45
44809,26870,26956,45,45
44810,26871,27015,45,46
44811,26872,27154,45,46
44812,26873,26866,45,45
44813,26874,26011,45,44
44814,26875,26929,45,45
44815,26876,26834,45,45
44816,26877,26981,45,45
44819,26878,26757,45,45
44820,26879,26727,45,45
44822,26880,26835,45,45
44823,26881,25355,45,43
44825,26882,26771,45,45
44827,26883,26447,45,45
44828,26884,26725,45,45
44829,26885,26902,45,45
44830,26886,26802,45,45
44831,26887,26874,45,45
44834,26888,26982,45,45
44836,26889,26983,45,45
44837,26890,25684,45,43
44839,26891,26930,45,45
44840,26892,26747,45,45
44841,26893,26509,45,45
44842,26894,27249,45,46
44843,26895,27133,45,46
44844,26896,25932,45,44
44845,26897,26551,45,45
44846,26898,26151,45,44
44847,26899,26587,45,45
44848,26900,26998,45,45
44849,26901,26836,45,45
44850,26902,26754,45,45
44853,26903,25547,45,43
44855,26904,26939,45,45
44856,26905,26253,45,44
44857,26906,27079,45,46
44858,26907,26555,45,45
44859,26908,27162,45,46
44860,26909,25788,45,43
44861,26910,24898,45,42
44863,26911,26668,45,45
44866,26912,27068,45,46
44867,26913,27212,45,46
44869,26914,26875,45,45
44871,26915,26698,45,45
44872,26916,26699,45,45
44874,26917,26933,45,45
44875,26918,26749,45,45
44876,26919,27056,45,46
44878,26920,26283,45,44
44880,26921,26628,45,45
44882,26922,26618,45,45
44883,26923,26988,45,45
44884,26924,26814,45,45
44885,26925,26876,45,45
44886,26926,26847,45,45
44887,26927,26574,45,45
44888,26928,27016,45,46
44889,26929,26984,45,45
44890,26930,26743,45,45
44892,26931,26877,45,45
44893,26932,27206,45,46
44894,26933,26803,45,45
44895,26934,26700,45,45
44896,26935,27021,45,46
44899,26936,26934,45,45
44900,26937,26364,45,44
44902,26938,26985,45,45
44905,26939,26230,45,44
44906,26940,26860,45,45
44907,26941,26426,45,45
44909,26942,27160,45,46
44910,26943,26684,45,45
44912,26944,27080,45,46
44914,26945,27006,45,46
44915,26946,26508,45,45
44917,26947,27128,45,46
44919,26948,26654,45,45
44920,26949,26943,45,45
44921,26950,27207,45,46
44922,26951,27096,45,46
44923,26952,27250,45,46
44924,26953,26515,45,45
44925,26954,26804,45,45
44927,26955,26878,45,45
44928,26956,26666,45,45
44929,26957,26908,45,45
44930,26958,26879,45,45
44931,26959,27129,45,46
44932,26960,24234,45,41
44933,26961,27050,45,46
44934,26962,26069,45,44
44935,26963,26739,45,45
44936,26964,27251,45,46
44937,26965,27155,45,46
44938,26966,26673,45,45
44940,26967,26880,45,45
44944,26968,27172,45,46
44945,26969,26935,45,45
44946,26970,27208,45,46
44947,26971,26805,45,45
44948,26972,26900,45,45
44949,26973,26864,45,45
44951,26974,26701,45,45
44952,26975,26806,45,45
44954,26976,26837,45,45
44956,26977,26986,45,45
44958,26978,26748,45,45
44959,26979,26643,45,45
44960,26980,27007,45,46
44961,26981,27071,45,46
44964,26982,27209,45,46
44967,26983,27081,45,46
44968,26984,27156,45,46
44969,26985,26598,45,45
44970,26986,26663,45,45
44971,26987,25841,45,44
44972,26988,26755,45,45
44973,26989,26702,45,45
44974,26990,26703,45,45
44975,26991,26497,45,45
44977,26992,26616,45,45
44978,26993,26813,45,45
44980,26994,26786,45,45
44981,26995,27252,45,46
44985,26996,27253,45,46
44986,26997,27254,45,46
44988,26998,27060,45,46
44991,26999,26987,45,45
44992,27000,26442,45,45
44993,27001,27063,46,46
44994,27002,26999,46,45
44995,27003,27737,46,47
44996,27004,26602,46,45
44997,27005,27521,46,46
44998,27006,27742,46,47
44999,27007,26857,46,45
45001,27008,27941,46,47
45003,27009,27446,46,46
45004,27010,27347,46,46
45006,27011,27968,46,47
45009,27012,27458,46,46
45010,27013,27041,46,46
45011,27014,27313,46,46
45012,27015,27579,46,46
45013,27016,27522,46,46
45015,27017,27329,46,46
45016,27018,26887,46,45
45019,27019,27296,46,46
45021,27020,27353,46,46
45022,27021,27447,46,46
45023,27022,27046,46,46
45025,27023,26767,46,45
45026,27024,27942,46,47
45027,27025,27572,46,46
45028,27026,26627,46,45
45030,27027,27580,46,46
45031,27028,27970,46,47
45032,27029,27551,46,46
45033,27030,27317,46,46
45034,27031,26398,46,44
45035,27032,27038,46,46
45038,27033,27502,46,46
45039,27034,27125,46,46
45040,27035,27837,46,47
45041,27036,27017,46,46
45042,27037,27674,46,47
45043,27038,27724,46,47
45045,27039,26462,46,45
45047,27040,27061,46,46
45051,27041,27300,46,46
45052,27042,27946,46,47
45056,27043,27966,46,47
45057,27044,27181,46,46
45058,27045,27676,46,47
45059,27046,27448,46,46
45063,27047,26944,46,45
45064,27048,27967,46,47
45065,27049,27547,46,46
45066,27050,27783,46,47
45069,27051,27127,46,46
45070,27052,27530,46,46
45072,27053,27618,46,47
45073,27054,26978,46,45
45074,27055,27741,46,47
45076,27056,27725,46,47
45078,27057,26679,46,45
45079,27058,27784,46,47
45081,27059,26770,46,45
45082,27060,27887,46,47
45083,27061,27619,46,47
45084,27062,27012,46,46
45085,27063,27240,46,46
45088,27064,27629,46,47
45089,27065,27362,46,46
45090,27066,27176,46,46
45093,27067,27200,46,46
45094,27068,27030,46,46
45095,27069,27097,46,46
45097,27070,27523,46,46
45098,27071,27163,46,46
45099,27072,27272,46,46
45101,27073,27500,46,46
45103,27074,26947,46,45
45104,27075,27334,46,46
45105,27076,26855,46,45
45106,27077,27421,46,46
45108,27078,26901,46,45
45109,27079,27279,46,46
45110,27080,27512,46,46
45111,27081,27136,46,46
45112,27082,27432,46,46
45113,27083,27476,46,46
45114,27084,27031,46,46
45115,27085,27065,46,46
45116,27086,27440,46,46
45117,27087,26750,46,45
45118,27088,27438,46,46
45119,27089,27292,46,46
45120,27090,27642,46,47
45121,27091,27581,46,46
45123,27092,27164,46,46
45124,27093,27726,46,47
45126,27094,27354,46,46
45127,27095,26895,46,45
45129,27096,26284,46,44
45132,27097,27259,46,46
45140,27098,27840,46,47
45142,27099,26903,46,45
45143,27100,27420,46,46
45145,27101,27443,46,46
45147,27102,27386,46,46
45149,27103,26257,46,44
45151,27104,27293,46,46
45152,27105,27280,46,46
45153,27106,26593,46,45
45154,27107,27677,46,47
45155,27108,27182,46,46
45156,27109,27273,46,46
45157,27110,27582,46,46
45158,27111,27798,46,47
45159,27112,27257,46,46
45161,27113,27835,46,47
45162,27114,27283,46,46
45163,27115,27418,46,46
45164,27116,27218,46,46
45165,27117,27657,46,47
45166,27118,27583,46,46
45171,27119,27871,46,47
45173,27120,26445,46,45
45174,27121,27234,46,46
45175,27122,27184,46,46
45177,27123,27728,46,47
45178,27124,27780,46,47
45179,27125,27785,46,47
45181,27126,26562,46,45
45184,27127,27177,46,46
45186,27128,27729,46,47
45187,27129,27815,46,47
45188,27130,27297,46,46
45189,27131,27739,46,47
45190,27132,24425,46,41
45192,27133,27365,46,46
45194,27134,25291,46,43
45196,27135,26632,46,45
45198,27136,27641,46,47
45201,27137,27197,46,46
45202,27138,27585,46,46
45204,27139,27703,46,47
45206,27140,27620,46,47
45207,27141,27678,46,47
45208,27142,27178,46,46
45211,27143,27667,46,47
45212,27144,27541,46,46
45214,27145,26778,46,45
45216,27146,27857,46,47
45218,27147,27134,46,46
45220,27148,27746,46,47
45221,27149,27836,46,47
45222,27150,26808,46,45
45223,27151,26889,46,45
45224,27152,27568,46,46
45225,27153,27716,46,47
45227,27154,27319,46,46
45231,27155,27256,46,46
45233,27156,27343,46,46
45234,27157,27042,46,46
45235,27158,27464,46,46
45237,27159,26360,46,44
45238,27160,27371,46,46
45241,27161,27816,46,47
45243,27162,27524,46,46
45244,27163,27098,46,46
45251,27164,26774,46,45
45254,27165,27391,46,46
45255,27166,27482,46,46
45259,27167,27717,46,47
45260,27168,27291,46,46
45261,27169,27708,46,47
45263,27170,27288,46,46
45266,27171,27047,46,46
45267,27172,27546,46,46
45269,27173,27221,46,46
45271,27174,27274,46,46
45272,27175,27947,46,47
45273,27176,26843,46,45
45275,27177,27615,46,47
45276,27178,27951,46,47
45278,27179,26606,46,45
45280,27180,27239,46,46
45281,27181,27342,46,46
45282,27182,27402,46,46
45283,27183,27045,46,46
45284,27184,27570,46,46
45285,27185,27302,46,46
45287,27186,27586,46,46
45289,27187,27799,46,47
45290,27188,27659,46,47
45291,27189,26775,46,45
45292,27190,27171,46,46
45294,27191,27220,46,46
45295,27192,27800,46,47
45296,27193,27656,46,47
45297,27194,27632,46,47
45299,27195,27325,46,46
45300,27196,27587,46,46
45303,27197,26844,46,45
45304,27198,27344,46,46
45305,27199,27817,46,47
45306,27200,26686,46,45
45309,27201,27539,46,46
45310,27202,27417,46,46
45311,27203,27563,46,46
45313,27204,27175,46,46
45314,27205,27062,46,46
45315,27206,27437,46,46
45316,27207,27679,46,47
45318,27208,24636,46,42
45320,27209,27614,46,47
45323,27210,26845,46,45
45324,27211,26648,46,45
45326,27212,27048,46,46
45327,27213,27380,46,46
45328,27214,26904,46,45
45330,27215,27801,46,47
45331,27216,27400,46,46
45332,27217,27281,46,46
45333,27218,27286,46,46
45334,27219,27394,46,46
45335,27220,27621,46,47
45336,27221,27858,46,47
45339,27222,27260,46,46
45342,27223,27552,46,46
45343,27224,27427,46,46
45346,27225,27954,46,47
45348,27226,27269,46,46
45350,27227,27138,46,46
45351,27228,27588,46,46
45352,27229,27381,46,46
45353,27230,26898,46,45
45354,27231,27426,46,46
45356,27232,27680,46,47
45358,27233,27449,46,46
45359,27234,27483,46,46
45361,27235,27528,46,46
45362,27236,27335,46,46
45363,27237,27859,46,47
45365,27238,26098,46,44
45367,27239,27183,46,46
